total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon
4363.636364,3,15.31,167.13,2,1,4,3,1,0,531,4,441,9,13.44,0,540.0,585.0,10,1,0.0,4389.538462,66.55384615,1,0,9,4,5.0,0.0,8.0,9.0,8.0,3,371,37.1
31200.0,3,11.99,876.74,2,3,11,10,1,0,552,0,104,23,24.72,0,675.0,787.5,6,1,0.0,7140.0,56.58461538,1,0,3,0,1.0,0.0,7.0,6.0,5.0,0,0,0.0
13254.54545,5,10.323,356.04,1,3,2,0,2,0,554,4,19,14,10.63636364,0,609.0909091,710.6060606,10,0,0.0,40486.15385,36.34615385,0,0,11,4,10.0,0.0,0.0,21.0,20.0,1,2401,720.3
20454.54545,5,28.413,746.0,6,3,9,8,2,2,535,5,156,18,20.17090909,0,548.1818182,593.8636364,16,0,0.0,38233.84615,72.64615385,1,0,11,6,8.0,0.0,6.0,15.0,8.0,0,203,40.6
12000.0,5,17.091,311.23,4,3,9,5,1,2,550,0,162,2,9.891818182,0,544.0909091,589.4318182,9,1,1.0,5137.846154,52.55384615,0,0,8,0,4.0,0.0,20.0,8.0,3.0,0,0,0.0
5890.909091,3,6.012,221.27,0,1,8,6,1,0,541,4,289,16,13.15,2,675.0,787.5,3,0,0.0,4690.384615,43.72307692,1,0,5,4,1.0,0.0,9.0,9.0,4.0,3,835,167.0
30545.45455,3,15.389,956.84,2,1,0,5,0,2,558,0,602,48,15.49,0,604.5454545,654.9242424,9,1,1.0,3222.692308,21.32307692,0,0,10,0,1.0,0.0,11.0,17.0,3.0,0,0,0.0
13636.36364,3,11.99,498.15,2,2,11,3,0,1,551,4,4,3,18.78545455,0,609.0909091,710.6060606,27,1,0.0,20396.30769,60.46153846,0,0,2,4,13.0,0.0,22.0,19.0,9.0,0,0,0.0
20000.0,3,6.291,617.46,0,0,4,0,0,1,558,2,97,12,31.3,0,617.7272727,720.6818182,18,0,0.0,24974.92308,48.80769231,1,0,5,5,6.0,0.0,10.0,10.0,7.0,0,2568,256.8
27054.54545,5,16.695,637.21,4,2,9,3,1,2,546,0,447,30,18.18545455,0,556.3636364,695.4545455,17,2,2.0,6592.0,39.2,0,0,9,0,6.0,0.0,9.0,48.0,34.0,0,0,0.0
2618.181818,3,13.491,83.19,2,1,13,3,1,1,564,6,696,15,6.863636364,1,548.1818182,685.2272727,4,1,1.0,982.0,17.65384615,0,0,4,7,2.0,0.0,7.0,9.0,5.0,0,0,0.0
14000.0,5,10.791,311.36,1,3,7,2,0,1,576,4,491,30,6.021818182,0,580.9090909,677.7272727,10,0,0.0,17845.69231,53.42307692,0,0,12,4,3.0,0.0,2.0,23.0,10.0,1,4820,482.0
29090.90909,5,19.789,812.42,3,1,6,1,1,1,564,0,566,30,9.98,0,600.0,700.0,17,0,0.0,50136.92308,79.38461538,0,0,8,0,13.0,0.0,7.0,15.0,7.0,2,2325,232.5
14181.81818,3,15.037,408.22,2,1,6,1,1,0,554,0,149,22,22.58181818,5,556.3636364,695.4545455,11,1,0.0,2357.0,58.9,0,0,10,0,1.0,0.0,50.0,13.0,4.0,0,0,0.0
22727.27273,3,15.389,854.32,2,0,9,10,0,1,562,0,328,3,27.99272727,0,560.4545455,607.1590909,14,0,0.0,28222.0,51.13846154,0,0,2,0,8.0,0.0,8.0,21.0,17.0,0,0,0.0
34909.09091,5,21.48,874.38,4,3,4,10,0,2,529,0,116,14,15.21818182,0,763.6363636,827.2727273,7,0,0.0,30821.53846,112.5,1,0,9,0,5.0,0.0,7.0,21.0,10.0,3,7113,1422.6
9454.545455,3,10.026,262.45,1,3,11,1,0,1,519,0,104,23,16.23272727,0,790.9090909,922.7272727,10,0,0.0,6344.307692,22.24615385,1,0,10,44860,3.0,0.0,6.0,18.0,15.0,0,0,0.0
8181.818182,5,19.327,251.61,3,4,12,3,0,1,551,0,639,37,25.02545455,0,552.2727273,690.3409091,10,0,0.0,14777.30769,66.7,0,0,11,0,5.0,0.0,12.0,8.0,5.0,0,0,0.0
10472.72727,3,8.18,301.63,1,1,6,5,0,1,544,0,232,13,29.25454545,0,745.0,807.0833333,10,0,0.0,10109.07692,61.15384615,1,0,8,0,4.0,0.0,23.0,15.0,9.0,3,917,91.7
11454.54545,5,21.109,364.64,4,3,8,8,0,1,546,4,74,30,5.710909091,3,600.0,750.0,19,1,0.0,10632.46154,29.0,0,0,9,4,13.0,0.0,4.0,24.0,18.0,4,4794,479.4
12000.0,3,7.62,373.94,0,3,7,1,1,1,526,0,396,7,11.14363636,0,796.3636364,995.4545455,11,0,0.0,14218.15385,27.80769231,1,0,2,0,2.0,0.0,17.0,24.0,18.0,0,4056,405.6
8181.818182,3,8.459,311.94,0,5,12,8,1,0,537,0,167,8,19.8,0,736.3636364,797.7272727,7,0,0.0,4212.0,65.69230769,1,0,8,0,4.0,0.0,2.0,9.0,6.0,0,0,0.0
4929.545455,3,11.421,202.11,2,1,9,3,1,0,546,3,147,26,24.3,1,720.0,840.0,13,0,0.0,7176.923077,52.70769231,0,0,6,3,8.0,0.0,12.0,11.0,4.0,0,0,0.0
1000.0,3,12.001,32.7,1,1,2,10,0,2,571,5,58,17,25.66,0,560.4545455,607.1590909,8,0,0.0,7605.230769,43.75384615,0,0,3,6,3.0,0.0,10.0,9.0,3.0,3,259,0.0
4909.090909,3,9.49,192.17,1,1,4,3,0,1,559,0,410,8,9.207272727,0,675.0,731.25,7,1,1.0,6058.846154,54.92307692,1,0,11,0,5.0,0.0,1.0,7.0,0.0,3,840,84.0
8727.272727,3,12.879,329.56,2,0,6,10,1,1,539,5,97,12,27.15272727,1,552.2727273,644.3181818,11,0,0.0,13423.84615,96.57692308,1,0,10,6,6.0,0.0,14.0,7.0,1.0,0,505,0.0
18909.09091,3,5.852,481.84,0,1,11,10,0,0,555,0,31,2,5.727272727,1,601.3636364,751.7045455,8,0,0.0,68692.61538,16.24615385,0,0,11,0,4.0,0.0,8.0,7.0,5.0,0,0,0.0
6545.454545,3,11.55,264.0,1,3,0,10,0,0,524,0,412,13,9.68,0,609.0909091,710.6060606,9,0,0.0,6533.692308,58.3,1,0,9,0,6.0,0.0,1.0,6.0,6.0,0,3530,706.0
6109.090909,3,11.44,184.51,1,3,9,1,2,0,538,0,576,23,28.62545455,0,548.1818182,639.5454545,11,0,0.0,6129.0,57.93846154,1,0,3,0,4.0,0.0,15.0,9.0,6.0,3,505,101.0
17727.27273,3,17.091,549.77,3,5,11,0,1,1,562,4,171,8,22.77818182,0,741.8181818,865.4545455,9,0,0.0,11990.46154,62.13846154,1,0,8,4,3.0,0.0,5.0,4.0,3.0,0,0,0.0
13300.0,3,4.788,400.53,0,3,3,4,1,0,547,4,277,8,17.44363636,0,662.7272727,717.9545455,16,0,0.0,9211.384615,11.4,0,0,12,4,4.0,0.0,35.0,19.0,11.0,0,0,0.0
20454.54545,5,9.891,543.44,1,3,0,0,0,1,545,0,97,12,24.87272727,0,780.0,975.0,23,0,0.0,27300.0,33.34615385,0,0,11,0,13.0,0.0,5.0,28.0,14.0,0,0,0.0
9000.0,3,5.32,331.27,0,1,10,10,1,0,554,4,64,14,13.54909091,0,725.0,845.8333333,7,0,0.0,13820.76923,91.5,0,0,3,4,6.0,0.0,3.0,9.0,4.0,0,0,0.0
28636.36364,5,20.889,907.73,4,3,3,0,2,2,536,4,4,3,13.92545455,0,650.0,812.5,13,0,0.0,71051.53846,100.6153846,1,0,12,4,6.0,0.0,5.0,22.0,13.0,5,12857,1285.7
3490.909091,3,8.349,99.68,0,1,10,10,1,1,558,0,171,8,11.04,0,585.0,731.25,10,1,1.0,8751.923077,31.66153846,0,0,8,0,5.0,0.0,2.0,12.0,8.0,3,1202,240.4
33090.90909,3,11.241,936.57,1,3,0,9,0,1,538,4,405,2,26.79,0,659.0909091,823.8636364,13,0,0.0,44472.69231,87.98461538,1,0,12,4,8.0,0.0,6.0,35.0,14.0,0,0,0.0
11454.54545,3,8.789,438.65,0,3,4,10,0,1,562,6,23,9,13.92545455,0,735.0,918.75,5,0,0.0,87860.76923,24.80769231,0,0,11,7,3.0,0.0,6.0,12.0,5.0,0,3368,1010.4
20000.0,5,10.989,424.85,1,2,8,9,0,1,543,0,229,17,28.41818182,0,597.2727273,746.5909091,13,0,0.0,20383.0,30.0,0,0,10,0,6.0,0.0,5.0,11.0,6.0,0,0,0.0
10000.0,3,7.89,312.86,0,1,13,1,0,1,545,0,480,8,18.57,1,763.6363636,954.5454545,15,0,0.0,20310.0,22.07692308,0,0,8,0,11.0,0.0,8.0,20.0,11.0,0,4527,1358.1
9818.181818,5,16.841,287.44,2,0,3,5,1,1,553,0,131,6,17.66181818,0,660.0,825.0,8,1,1.0,13528.30769,80.01538462,0,0,7,0,6.0,0.0,9.0,7.0,4.0,0,0,0.0
15272.72727,5,26.991,452.87,5,3,0,10,0,1,564,0,275,8,16.38181818,0,665.0,831.25,8,1,1.0,11434.0,53.7,0,0,5,0,4.0,0.0,7.0,8.0,6.0,0,0,0.0
8727.272727,3,14.839,271.45,2,0,7,10,1,2,559,0,408,14,15.33272727,0,540.0,630.0,16,0,0.0,22117.84615,70.6,0,0,6,0,11.0,0.0,8.0,25.0,15.0,0,0,0.0
7090.909091,3,8.991,193.58,1,3,10,10,1,1,544,0,195,38,15.41818182,0,609.0909091,659.8484848,5,0,0.0,1694.769231,75.69230769,1,0,12,0,2.0,0.0,18.0,8.0,6.0,0,0,0.0
10472.72727,3,8.244,306.0,1,2,4,2,1,1,553,3,17,13,4.549090909,1,556.3636364,649.0909091,18,0,0.0,149.0,1.2,1,0,8,3,2.0,0.0,10.0,7.0,5.0,1,968,0.0
18000.0,5,12.69,497.09,2,3,10,0,0,2,542,0,103,36,15.34,1,568.6363636,663.4090909,23,1,1.0,13433.53846,27.1,0,0,6,0,11.0,0.0,11.0,25.0,17.0,0,0,0.0
9454.545455,3,17.09,285.59,3,3,4,3,1,1,571,0,11,5,15.41454545,0,690.0,747.5,8,0,0.0,5493.230769,50.50769231,0,0,3,0,5.0,0.0,6.0,20.0,7.0,0,365,0.0
9450.0,3,16.489,327.55,2,3,3,10,1,1,535,5,51,13,8.836363636,0,710.0,887.5,9,1,1.0,4830.0,44.47692308,0,0,7,6,4.0,0.0,4.0,8.0,2.0,1,1335,400.5
27272.72727,3,13.014,860.04,2,3,0,9,1,2,554,0,646,8,5.056363636,0,622.7272727,778.4090909,9,0,0.0,1019.846154,8.076923077,0,0,1,0,3.0,0.0,7.0,9.0,6.0,0,0,0.0
2954.545455,3,8.775,80.38,1,1,12,6,0,0,554,0,786,5,19.46181818,0,730.0,912.5,7,0,0.0,11244.0,32.03076923,0,0,5,0,3.0,0.0,1.0,6.0,2.0,3,525,157.5
25772.72727,5,18.891,852.01,4,3,1,2,1,2,551,0,31,2,26.20363636,0,640.9090909,801.1363636,14,0,0.0,19120.38462,53.07692308,0,0,7,0,4.0,0.0,18.0,9.0,7.0,4,12649,0.0
5672.727273,3,12.74,161.14,2,3,2,7,1,2,564,4,157,8,5.690909091,0,627.2727273,731.8181818,7,3,0.0,11841.0,44.4,1,0,12,4,3.0,0.0,3.0,9.0,5.0,1,789,0.0
14545.45455,3,11.99,531.36,1,1,2,10,0,2,525,0,112,23,19.60363636,0,572.7272727,715.9090909,13,0,0.0,14191.69231,84.0,1,0,9,40,4.0,0.0,10.0,10.0,9.0,0,930,93.0
30000.0,3,5.852,903.45,0,3,12,10,0,1,567,2,392,32,7.62,0,829.0909091,967.2727273,7,0,0.0,4513.846154,21.23076923,1,0,12,5,2.0,0.0,5.0,6.0,6.0,3,4549,454.9
15000.0,3,8.9,476.3,0,3,6,2,1,0,528,0,120,21,19.52181818,0,700.0,758.3333333,14,0,0.0,20840.0,60.4,1,0,10,1303,7.0,0.0,6.0,25.0,13.0,1,5383,1076.6
17225.0,3,13.332,484.94,1,1,4,0,1,2,517,4,275,8,15.61,0,736.3636364,920.4545455,10,0,0.0,8074.615385,70.26923077,1,0,5,4,6.0,0.0,1.0,14.0,11.0,1,744,223.2
6259.090909,3,15.813,274.92,3,3,3,10,2,1,551,5,677,13,31.99090909,0,710.0,828.3333333,20,0,0.0,14510.76923,36.09230769,0,0,9,6,4.0,0.0,16.0,37.0,10.0,3,3011,0.0
9090.909091,3,12.837,330.57,1,3,8,10,1,1,536,0,222,12,23.47272727,0,548.1818182,593.8636364,14,0,0.0,10044.46154,59.42307692,1,0,3,0,8.0,0.0,8.0,27.0,10.0,0,0,0.0
22727.27273,3,8.775,803.75,1,2,12,10,1,0,556,2,22,16,26.95636364,0,621.8181818,777.2727273,8,0,0.0,11120.30769,34.4,0,0,6,5,5.0,0.0,6.0,8.0,4.0,0,0,0.0
13000.0,3,13.519,433.59,2,3,7,8,1,1,546,4,517,14,17.0,0,675.0,787.5,11,0,0.0,24282.0,86.21538462,0,0,5,4,9.0,0.0,7.0,13.0,9.0,2,1542,0.0
10409.09091,3,16.074,413.15,3,3,13,1,1,2,543,0,277,8,14.98090909,0,556.3636364,695.4545455,17,0,0.0,9060.923077,65.63076923,1,0,10,0,11.0,0.0,9.0,13.0,6.0,0,0,0.0
21272.72727,3,5.32,782.99,0,1,10,10,0,0,546,4,186,9,11.21,0,705.0,881.25,12,0,0.0,25822.0,65.30769231,0,0,7,4,9.0,0.0,3.0,21.0,15.0,3,2948,0.0
2727.272727,3,16.841,104.46,2,1,7,10,0,2,553,0,273,8,15.35454545,0,720.0,840.0,13,0,0.0,17951.07692,70.98461538,0,0,2,0,8.0,0.0,6.0,9.0,5.0,3,1154,115.4
13000.0,3,12.12,365.99,1,0,11,10,0,2,513,0,347,14,23.88181818,0,627.2727273,784.0909091,20,0,0.0,19847.0,54.49230769,0,0,3,329,14.0,0.0,21.0,24.0,12.0,0,0,0.0
26827.27273,5,16.425,579.53,4,3,0,3,0,1,548,0,380,26,15.89090909,0,675.0,731.25,15,0,0.0,21630.46154,59.07692308,1,0,4,0,11.0,0.0,2.0,19.0,12.0,0,1429,0.0
5727.272727,3,15.939,240.92,2,1,12,10,0,0,535,0,544,20,18.10909091,0,544.0909091,589.4318182,13,1,1.0,3480.923077,42.9,0,0,1,0,3.0,0.0,15.0,17.0,10.0,0,0,0.0
6545.454545,3,9.891,261.88,1,1,2,3,1,1,528,4,97,12,4.418181818,0,627.2727273,679.5454545,5,0,0.0,5444.307692,63.69230769,0,0,7,4,5.0,0.0,0.0,7.0,4.0,2,3915,783.0
17454.54545,3,6.534,495.94,0,2,4,10,0,1,546,0,363,43,22.20545455,0,636.3636364,689.3939394,8,0,0.0,18256.61538,85.6,0,0,8,0,4.0,0.0,8.0,8.0,8.0,1,5798,1159.6
21272.72727,3,14.049,629.37,3,1,9,7,0,0,534,0,134,8,12.51818182,0,741.8181818,803.6363636,9,0,0.0,15564.0,74.4,0,0,3,0,5.0,0.0,6.0,12.0,2.0,2,6829,2048.7
13636.36364,5,12.089,326.07,1,0,10,10,0,0,560,9,84,19,10.32727273,0,645.4545455,699.2424242,6,0,0.0,10934.0,37.84615385,0,0,11,10,3.0,0.0,7.0,17.0,11.0,0,0,0.0
10909.09091,3,7.11,312.91,0,3,2,7,0,1,527,5,230,2,12.30909091,0,668.1818182,723.8636364,9,0,0.0,7418.769231,27.1,0,0,7,6,4.0,0.0,2.0,14.0,9.0,3,1082,324.6
9218.181818,3,16.99,301.23,3,3,2,10,1,2,550,0,232,13,12.61636364,0,640.9090909,694.3181818,5,0,0.0,11884.61538,72.0,0,0,9,0,3.0,0.0,4.0,7.0,4.0,0,0,0.0
18000.0,3,9.17,573.83,1,3,0,0,0,1,548,0,9,7,17.38,0,741.8181818,865.4545455,13,0,0.0,32850.0,78.2,1,0,10,0,9.0,0.0,5.0,13.0,9.0,1,1138,113.8
25527.27273,3,8.244,688.49,1,1,6,6,1,1,554,4,253,21,10.30909091,0,741.8181818,927.2727273,11,0,0.0,35078.0,66.4,0,0,2,4,8.0,0.0,4.0,22.0,16.0,3,10188,3056.4
12500.0,3,5.32,376.44,0,1,9,4,0,0,573,0,553,27,34.03636364,0,634.0909091,686.9318182,15,0,0.0,10995.69231,27.04615385,0,0,6,0,7.0,0.0,12.0,20.0,8.0,3,6019,0.0
5454.545455,3,15.813,179.69,3,3,4,5,1,2,549,0,31,2,9.400909091,0,540.0,585.0,14,1,0.0,0.0,0.0,1,0,11,0,0.0,0.0,22.0,3.0,1.0,0,0,0.0
1818.181818,3,13.491,69.33,2,3,0,0,1,0,537,0,100,4,14.95454545,0,589.0909091,736.3636364,17,0,0.0,2911.153846,32.3,0,0,3,0,3.0,0.0,20.0,7.0,3.0,0,0,0.0
10000.0,3,7.11,312.91,0,3,4,9,0,2,519,0,66,14,27.82727273,0,829.0909091,1036.363636,16,0,0.0,15951.0,35.53846154,1,0,12,3675,7.0,0.0,11.0,31.0,19.0,3,3903,1170.9
11818.18182,5,14.916,230.41,2,0,0,10,0,1,582,0,737,39,42.52363636,0,650.4545455,704.6590909,15,0,0.0,11686.76923,23.9,0,0,6,0,6.0,0.0,13.0,26.0,10.0,0,1977,395.4
8727.272727,3,10.99,261.88,1,1,4,2,1,0,534,4,97,12,5.71,0,600.0,750.0,6,1,1.0,1392.692308,37.84615385,0,0,5,4,4.0,0.0,3.0,26.0,13.0,3,3511,1053.3
2863.636364,3,11.421,117.41,1,0,2,3,1,0,501,1,19,14,8.1,0,736.3636364,797.7272727,8,0,0.0,50.0,0.6,1,0,4,3880,4.0,0.0,4.0,9.0,5.0,0,0,0.0
18909.09091,5,12.089,347.8,1,3,11,5,1,0,544,7,136,8,24.57818182,0,663.6363636,774.2424242,21,0,0.0,26183.0,31.7,0,0,12,8,11.0,0.0,8.0,22.0,16.0,2,5866,586.6
14181.81818,3,11.48,514.28,1,1,12,2,1,2,551,0,418,45,19.95,0,544.0909091,589.4318182,10,0,0.0,10279.61538,62.76923077,0,0,4,0,4.0,0.0,5.0,9.0,4.0,3,116,34.8
15545.45455,3,12.089,621.95,1,3,0,10,1,0,559,0,124,13,8.472727273,0,613.6363636,664.7727273,17,1,1.0,22401.07692,70.96153846,0,0,7,0,8.0,0.0,4.0,33.0,15.0,1,3709,1112.7
10909.09091,5,11.421,271.14,1,3,0,4,0,0,501,2,236,7,25.11,0,812.7272727,880.4545455,4,0,0.0,5726.769231,52.06153846,1,0,12,4172,4.0,0.0,4.0,9.0,5.0,3,1017,203.4
17454.54545,3,13.739,642.22,1,0,9,10,0,1,530,0,359,43,27.79636364,0,725.0,785.4166667,16,0,0.0,21477.69231,45.23076923,1,0,3,0,9.0,0.0,7.0,21.0,6.0,0,0,0.0
6545.454545,3,7.89,225.26,0,1,1,3,1,1,554,4,235,8,12.1,0,568.6363636,663.4090909,8,0,0.0,16679.38462,38.76923077,0,0,3,4,6.0,0.0,1.0,10.0,7.0,0,0,0.0
12000.0,3,14.46,412.82,2,3,11,5,1,2,553,0,19,14,11.7,0,720.0,900.0,7,0,0.0,15626.76923,82.6,0,0,6,0,5.0,0.0,4.0,5.0,5.0,0,1764,176.4
17018.18182,3,13.67,489.86,2,3,11,10,0,1,550,0,338,4,13.04181818,0,752.7272727,878.1818182,12,0,0.0,11313.0,69.11538462,1,0,11,0,9.0,0.0,9.0,22.0,13.0,0,0,0.0
30545.45455,3,8.19,879.88,0,3,2,10,0,1,540,0,352,11,7.26,2,681.8181818,795.4545455,12,10,0.0,8140.615385,21.96923077,0,0,2,0,4.0,0.0,11.0,18.0,6.0,3,8614,1722.8
3272.727273,3,18.689,142.6,3,0,11,10,0,1,551,5,424,24,32.06181818,0,627.2727273,784.0909091,8,0,0.0,13335.0,65.44615385,0,0,7,6,5.0,0.0,2.0,12.0,4.0,1,1493,149.3
13090.90909,3,13.849,401.97,2,3,7,1,1,2,551,0,290,18,19.35272727,0,604.5454545,654.9242424,10,1,1.0,9249.692308,68.7,0,0,6,0,6.0,0.0,4.0,13.0,7.0,1,597,0.0
39000.0,5,15.037,762.22,2,5,3,10,0,2,555,0,177,26,21.84,0,690.0,805.0,12,0,0.0,35873.38462,93.34615385,0,0,8,0,6.0,0.0,6.0,14.0,8.0,3,1756,175.6
14181.81818,3,5.852,361.38,0,3,5,10,0,0,568,9,340,14,11.56,0,872.7272727,945.4545455,11,0,0.0,7888.846154,5.815384615,0,0,5,10,1.0,0.0,6.0,17.0,14.0,2,3182,318.2
818.1818182,3,14.883,33.95,1,0,4,2,0,1,529,9,399,37,5.345454545,2,752.7272727,878.1818182,11,0,0.0,1217.538462,16.73076923,1,0,1,10,4.0,0.0,6.0,15.0,6.0,0,0,0.0
9090.909091,5,21.97,276.02,4,1,13,5,2,2,508,0,224,3,13.57363636,0,604.5454545,654.9242424,6,0,0.0,5401.0,96.92307692,1,0,5,1711,4.0,0.0,4.0,9.0,5.0,0,0,0.0
4909.090909,3,14.33,185.43,2,1,5,5,1,0,518,0,275,8,8.036363636,0,568.6363636,616.0227273,6,0,0.0,5295.230769,35.1,1,0,6,38,4.0,0.0,2.0,7.0,5.0,3,2300,230.0
7700.0,3,10.42,249.98,1,2,9,1,1,2,574,4,109,21,32.41,0,585.0,731.25,11,0,0.0,6992.307692,34.24615385,0,0,1,4,5.0,0.0,15.0,15.0,8.0,3,3569,1070.7
11818.18182,3,14.289,437.96,1,1,0,4,1,2,526,0,408,14,18.15272727,0,690.0,747.5,8,0,0.0,22365.0,102.8461538,1,0,12,0,4.0,0.0,5.0,7.0,6.0,3,6465,646.5
35000.0,5,17.171,843.9,3,3,0,0,0,2,545,0,324,10,13.15,0,690.0,862.5,17,0,0.0,20338.0,62.03076923,0,0,12,0,8.0,0.0,6.0,35.0,14.0,5,16073,4821.9
10909.09091,3,8.496,320.05,1,4,11,7,0,1,576,0,296,5,6.725454545,0,576.8181818,672.9545455,14,1,1.0,8911.0,20.9,0,0,8,0,7.0,0.0,1.0,25.0,9.0,2,1530,459.0
3272.727273,3,6.516,123.95,0,3,7,10,0,1,563,0,720,0,30.06545455,0,834.5454545,973.6363636,19,0,0.0,148739.2308,23.9,0,0,1,0,8.0,0.0,15.0,16.0,7.0,3,519,51.9
11050.0,5,14.31,258.9,2,3,5,10,0,1,538,0,5,4,20.56,0,560.4545455,607.1590909,14,0,0.0,10833.46154,64.8,0,0,11,0,6.0,0.0,7.0,9.0,6.0,1,1948,389.6
9000.0,5,21.45,300.38,3,1,1,10,1,2,577,4,299,0,18.5,1,675.0,843.75,13,0,0.0,10402.15385,48.6,0,0,8,4,11.0,0.0,5.0,15.0,8.0,0,0,0.0
27272.72727,3,18.55,1092.87,3,3,10,10,1,2,524,0,223,12,21.35,0,675.0,843.75,17,0,0.0,20766.46154,99.80769231,0,0,4,38,15.0,0.0,6.0,21.0,12.0,2,12614,0.0
7727.272727,3,11.825,277.28,1,3,11,5,1,0,554,0,219,21,15.45545455,0,560.4545455,700.5681818,5,0,0.0,9430.615385,64.15384615,0,0,10,0,4.0,0.0,4.0,6.0,2.0,0,0,0.0
35000.0,3,7.551,1103.09,0,2,11,10,2,1,537,4,263,0,20.20090909,0,695.4545455,753.4090909,29,0,0.0,43989.0,32.1,0,0,12,4,9.0,0.0,4.0,49.0,26.0,3,3416,0.0
21818.18182,3,12.49,668.98,1,3,7,10,0,2,530,0,473,8,17.87727273,1,670.0,837.5,21,0,0.0,17761.69231,67.66153846,1,0,1,0,6.0,0.0,27.0,20.0,13.0,3,9338,1867.6
20000.0,5,18.205,492.23,3,3,11,10,1,2,545,5,48,10,5.62,0,660.0,770.0,7,1,1.0,42.0,0.346153846,0,0,4,6,4.0,0.0,2.0,25.0,19.0,0,0,0.0
5727.272727,3,4.788,210.81,0,4,4,10,1,0,552,0,221,8,19.78181818,0,715.0,834.1666667,10,0,0.0,12080.76923,31.23076923,0,0,9,0,4.0,0.0,7.0,12.0,7.0,0,0,0.0
3272.727273,3,15.99,140.61,3,3,3,10,0,1,500,2,347,14,4.6,0,613.6363636,715.9090909,3,0,0.0,6188.0,106.9615385,1,0,6,1612,4.0,0.0,4.0,9.0,5.0,1,1739,173.9
23636.36364,3,12.74,671.38,2,2,2,9,1,1,563,0,221,8,15.76363636,1,564.5454545,611.5909091,24,0,0.0,22198.61538,54.46153846,1,0,7,0,11.0,0.0,11.0,16.0,9.0,1,8725,2617.5
11818.18182,3,12.99,336.9,2,3,4,3,1,0,554,0,729,14,28.82181818,0,725.4545455,846.3636364,7,0,0.0,2221.846154,29.07692308,0,0,2,0,2.0,0.0,10.0,12.0,9.0,0,96,19.2
2727.272727,3,12.591,85.44,2,1,9,10,1,1,561,5,531,14,2.872727273,2,544.0909091,680.1136364,4,0,0.0,1408.615385,29.3,1,0,11,6,3.0,0.0,3.0,6.0,2.0,0,0,0.0
15954.54545,5,23.87,370.56,4,1,4,6,1,2,526,0,468,0,23.31272727,0,580.9090909,677.7272727,10,0,0.0,5534.769231,34.13846154,1,0,12,0,3.0,0.0,7.0,12.0,8.0,0,0,0.0
40418.18182,3,19.341,1297.11,3,3,3,10,2,2,561,0,230,2,13.18090909,0,609.0909091,659.8484848,13,0,0.0,8926.153846,85.03846154,0,0,3,0,8.0,0.0,8.0,16.0,14.0,0,0,0.0
10000.0,3,5.499,304.72,0,3,9,10,0,0,583,0,574,26,13.00363636,0,613.6363636,715.9090909,24,1,1.0,12296.30769,13.56923077,0,0,2,0,11.0,0.0,2.0,29.0,14.0,3,1547,464.1
11931.81818,5,16.99,326.12,3,3,11,9,0,0,532,0,235,8,28.37,0,631.8181818,684.469697,9,1,0.0,19614.0,55.26923077,1,0,2,0,3.0,0.0,5.0,18.0,8.0,4,5813,1743.9
25068.18182,5,18.24,703.83,3,2,0,10,0,2,533,0,97,12,25.3,0,670.0,725.8333333,15,0,0.0,25175.76923,80.44615385,0,0,11,0,8.0,0.0,12.0,13.0,6.0,5,2555,255.5
14181.81818,3,9.16,382.5,1,3,5,1,1,2,557,4,493,42,16.06363636,0,564.5454545,658.6363636,9,0,0.0,11596.0,100.6153846,0,0,6,4,2.0,0.0,10.0,4.0,3.0,1,3446,0.0
13636.36364,5,10.845,334.05,2,3,7,8,0,2,550,5,717,42,25.57,0,548.1818182,685.2272727,9,0,0.0,7262.769231,29.53846154,0,0,9,6,7.0,0.0,9.0,14.0,9.0,0,0,0.0
9454.545455,3,15.389,273.39,2,3,4,0,1,1,557,0,72,10,20.62727273,0,604.5454545,654.9242424,14,0,0.0,7381.0,51.57692308,0,0,7,0,10.0,0.0,9.0,11.0,7.0,0,0,0.0
27700.0,3,12.529,911.99,1,1,7,3,0,2,561,0,608,0,23.32636364,2,650.0,758.3333333,11,0,0.0,16912.0,37.04615385,0,0,5,0,4.0,0.0,8.0,15.0,13.0,3,4222,0.0
5318.181818,3,5.852,195.75,0,3,2,10,2,0,549,0,657,17,12.89090909,0,769.0909091,897.2727273,18,0,0.0,22418.30769,66.3,0,0,9,0,10.0,0.0,8.0,20.0,17.0,3,279,27.9
16363.63636,5,10.923,424.26,1,1,4,10,0,2,577,4,80,21,31.15454545,0,780.0,845.0,16,0,0.0,17872.61538,44.30769231,0,0,7,4,6.0,0.0,19.0,14.0,9.0,0,5585,0.0
8000.0,3,16.951,278.94,3,3,9,4,2,1,551,0,302,30,28.22181818,0,695.0,868.75,12,0,0.0,13487.0,45.13846154,0,0,3,0,5.0,0.0,5.0,18.0,9.0,3,3036,303.6
12000.0,3,5.427,365.23,0,1,0,10,0,1,514,2,335,8,5.563636364,0,666.8181818,722.3863636,14,0,0.0,31715.07692,10.15384615,1,0,9,4828,6.0,0.0,8.0,16.0,11.0,3,2704,270.4
